"formulaRank","molecularFormula","adduct","precursorFormula","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass","retentionTimeInSeconds","retentionTimeInMinutes","formulaId","alignedFeatureId","compoundId","mappingFeatureId","overallFeatureQuality","structurePerIdRank","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","bio_score","area","datafile.013_108_2015_B.raw.area","datafile.016_148_84_A.raw.area","datafile.017_173_83_A.raw.area","datafile.039_341_81_MASS.raw.area","datafile.043_355_92_B.raw.area","datafile.044_359_92_C.raw.area","datafile.045_360_92_G.raw.area","datafile.046_363_92_C.raw.area","datafile.048_370_92_A.raw.area","datafile.063_449_87_C.raw.area","datafile.066_488_94_C.raw.area","datafile.070_538_78_A.raw.area","datafile.082_701_89_B.raw.area","datafile.086_772_94_B.raw.area","datafile.087_787_82_MASS.raw.area","datafile.088_791_82_A.raw.area","datafile.095_906_87_A.raw.area","datafile.099_939_73_B.raw.area","datafile.100_950_83_A.raw.area","datafile.102_975_83_B.raw.area","datafile.103_978_83_A.raw.area","datafile.104_1040_90_C.raw.area","datafile.110_1449_77_A.raw.area","datafile.111_1453_77_MASS.raw.area","datafile.127_7178_C.raw.area"
1,"C15H31N7O3","[M - H]-","C15H30N7O3-","Alkaloids",0.881,"Pseudoalkaloids (transamidation)",0.022,"Polyamines",0.05,"Organic nitrogen compounds",1,"Organonitrogen compounds",1,"Amines",0.992,"Tertiary amines",0.921,"Dialkylarylamines",0.842,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Organic nitro compounds; Aminopyrimidines and derivatives; Diazines; Trialkylamines; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",356.243,1922,32.04,852612410343787904,852601223245070336,852601223245070336,"913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1179000,442900,1076000,1004000,1137000,1051000,1026000,453500,428500,1029000,482600,1036000,1001000,1179000,1021000,1053000,414200,1023000,1007000,502500,563100,1160000,573000,1118000,1170000,975900
1,"C23H20N4O6","[M - H]-","C23H19N4O6-","Alkaloids",0.976,"Anthranilic acid alkaloids",0.084,"Imidazole alkaloids",0.031,"Benzenoids",1,"Benzene and substituted derivatives",0.994,"Nitrobenzenes",0.816,NA,NA,"Nitrobenzenes",0.816,"Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",447.133,1925,32.075,852612409618173056,852601223278624768,852601223278624768,"914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6686000,2079000,2162000,2120000,1381000,2017000,2030000,2039000,1382000,4907000,2067000,1983000,2042000,1178000,1433000,2403000,2286000,1961000,2409000,2294000,2095000,2094000,6686000,2238000,2083000,2262000
1,"C16H18N3O3","[M - H]-","C16H17N3O3-","Alkaloids",0.936,"Anthranilic acid alkaloids",0.885,"Pyridine alkaloids",0.1,"Organic nitrogen compounds",1,"Organonitrogen compounds",1,"N-arylamides",0.516,NA,NA,"N-arylamides",0.516,"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; N-arylamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",299.128,1929,32.148,852612423073502464,852601223316373504,852601223312179200,"915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41600000,19290000,10630000,17300000,11160000,5610,14640000,18570000,NA,41600000,10440,21510000,13930000,8859000,21320000,19440000,13720000,14770000,29940000,211400,460400,18560000,16870,9977000,468600,13300000
1,"C16H22N3O3","[M - H]-","C16H21N3O3-","Alkaloids",0.944,"Histidine alkaloids",0.661,"Imidazole alkaloids",0.662,"Organoheterocyclic compounds",0.999,"Pyridines and derivatives",0.528,NA,NA,NA,NA,"Pyridines and derivatives",0.528,"Organic compounds; Organoheterocyclic compounds; Imidazoles; Pyridines and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",303.159,1932,32.195,852612406283700224,852601223349927936,852601223345733632,"916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6012000,2483000,1833000,2201000,2558000,1100000,2470000,2616000,2195000,6012000,1174000,3550000,2109000,1544000,3069000,2844000,1401000,1462000,3739000,1173000,2197000,1599000,1437000,1371000,2444000,1649000
1,"C14H21ClN6O2","[M - H]-","C14H20ClN6O2-","Alkaloids",0.744,"Oligopeptides",0.053,"Pyrrole alkaloids",0.041,"Organic acids and derivatives",0.948,"Carboxylic acids and derivatives",0.902,"Amino acids, peptides, and analogues",0.639,"Amino acids and derivatives",0.636,"Amino acids and derivatives",0.636,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities",339.136,1933,32.211,852612412466106240,852601223375093760,852601223375093760,"917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31970000,12750000,9940000,11870000,13660000,6098000,13160000,14010000,11680000,31970000,6515000,19030000,10810000,8237000,16140000,15180000,7536000,7899000,19870000,6548000,11350000,8255000,7456000,7302000,13090000,8493000
1,"C16H19ClN3O3","[M - H]-","C16H18ClN3O3-","Alkaloids",0.971,"Anthranilic acid alkaloids",0.562,"Pyridine alkaloids",0.024,"Benzenoids",0.643,NA,NA,NA,NA,NA,NA,"Benzenoids",0.643,"Organic compounds; Organoheterocyclic compounds; Imidazoles; Lactams; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl chlorides; Organochlorides; Carbonyl compounds; Benzenoids; Alkyl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",335.104,1929,32.152,852612415569891584,852601223450591232,852601223446396928,"919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3823000,1918000,1987000,2523000,24700,2044000,3823000,1662000,2209000,1390000,1798000,2284000,2527000,13050,1809000,2660000,2696000,2011000,2642000,2220000,2148000,2327000,2429000,2190000,2069000,2608000
1,"C16H20N3O3","[M - H]-","C16H19N3O3-","Alkaloids",0.944,"Histidine alkaloids",0.503,"Imidazole alkaloids",0.502,"Organoheterocyclic compounds",0.998,"Benzimidazoles",0.815,NA,NA,NA,NA,"Benzimidazoles",0.815,"Organic compounds; Organoheterocyclic compounds; Imidazoles; Lactams; Ethers; Organonitrogen compounds; Benzimidazoles; Organooxygen compounds; Azoles; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",301.143,1935,32.252,852612405788772224,852601223517700096,852601223517700096,"921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3777000,1115000,869000,1027000,1283000,986.2,32880,686000,18520,1719000,5338,674200,32150,782500,1223000,895200,985900,1345000,3777000,1070,4614,1977000,4215,1180000,25890,860900
1,"C14H19ClN6O2","[M - H]-","C14H18ClN6O2-","Alkaloids",0.884,"Proline alkaloids",0.021,"Pyrrole alkaloids",0.021,"Organoheterocyclic compounds",1,"Azoles",0.995,"Pyrazoles",0.805,"Pyrazole carboxylic acids and derivatives",0.755,"Pyrazole-5-carboxamides",0.866,"Organic compounds; Organoheterocyclic compounds; Imidazoles; Pyrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Pyrazole carboxylic acids and derivatives; Benzenoids; Alkyl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Pyrazole-5-carboxamides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities",337.12,1937,32.276,852612402898896256,852601223542865920,852601223542865920,"922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,699400,566500,345600,519500,NA,8653,519200,372800,408400,611300,11810,568600,555600,NA,422100,699400,483000,408300,628500,9556,17660,420100,10610,351600,23410,442200
1,"C19H33N3O3","[M - H]-","C19H32N3O3-","Alkaloids",0.649,"Pseudoalkaloids (transamidation)",0.268,"Purine alkaloids",0.058,"Lipids and lipid-like molecules",0.813,"Fatty Acyls",0.814,"Fatty amides",0.774,"N-acyl amines",0.631,"N-acyl amines",0.631,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Fatty amides; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Hydropyrimidines; Substituted imidazoles; N-substituted imidazoles; Vinylogous amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",350.245,1938,32.307,852612409303600128,852601223614169088,852601223614169088,"924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7310000,2135000,2270000,3815000,1396000,3101000,7310000,2068000,1443000,1904000,2134000,2010000,2291000,3693000,1474000,2495000,2354000,2003000,2467000,2393000,2194000,2147000,1987000,2348000,2286000,2205000
1,"C15H24N3O3","[M - H]-","C15H23N3O3-","Alkaloids",0.801,"Histidine alkaloids",0.315,"Imidazole alkaloids",0.318,"Organic acids and derivatives",0.999,"Carboxylic acids and derivatives",0.996,"Amino acids, peptides, and analogues",0.924,"Amino acids and derivatives",0.922,"Alpha amino acids and derivatives",0.84,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Substituted imidazoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",293.175,1928,32.135,852612404605978240,852601223777746944,852601223777746944,"928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18260000,14200000,10210000,16010000,18180000,223600,NA,12550000,13770000,NA,276200,1146000,NA,7026000,985100,16960000,616600,11750000,NA,208800,421400,18260000,290100,12040000,735700,NA
1,"C14H21ClN6O2","[M - H]-","C14H20ClN6O2-","Alkaloids",0.927,"Oligopeptides",0.058,"Purine alkaloids",0.041,"Organic acids and derivatives",0.988,"Carboxylic acids and derivatives",0.971,"Amino acids, peptides, and analogues",0.551,"Amino acids and derivatives",0.545,"Amino acids and derivatives",0.545,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Vinylogous amides; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities",339.136,1956,32.597,852612450311317376,852601223840661632,852601223836467328,"930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,591400,NA,NA,NA,631.4,NA,NA,NA,NA,NA,NA,NA,NA,591400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C16H22N3O3","[M - H]-","C16H21N3O3-","Alkaloids",0.948,"Peptide alkaloids",0.681,"Imidazole alkaloids",0.587,"Organic acids and derivatives",0.967,"Carboxylic acids and derivatives",0.929,"Amino acids, peptides, and analogues",0.644,"Amino acids and derivatives",0.637,"Alpha amino acids and derivatives",0.706,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",303.159,1956,32.598,852612450109990784,852601223870021760,852601223870021760,"931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1321000,59230,781500,962300,1022000,986.2,29800,629100,589300,1321000,4950,610600,26430,732300,939400,841300,947900,1304000,213000,1070,4614,120300,4009,1150000,13410,797600
1,"C14H17ClN6O2","[M - H]-","C14H16ClN6O2-","Alkaloids",0.954,"Pseudoalkaloids (transamidation)",0.554,"Purine alkaloids",0.864,"Organoheterocyclic compounds",1,"Imidazopyrimidines",0.605,"Purines and purine derivatives",0.68,"Purinones",0.629,"6-oxopurines",0.62,"Organic compounds; Organoheterocyclic compounds; Imidazoles; Lactams; Purines and purine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Purinones; Aryl chlorides; Diazines; 6-oxopurines; Organochlorides; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",335.104,1958,32.635,852612435199236864,852601223903576192,852601223903576192,"932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6783000,891000,2259000,2957000,1065000,2264000,6783000,2566000,3271000,3304000,3390000,2773000,1942000,3030000,177700,395400,1101000,3452000,311100,5597000,3849000,3783000,2236000,1653000,2394000,2496000
1,"C16H18N3O3","[M - H]-","C16H17N3O3-","Alkaloids",0.944,"Anthranilic acid alkaloids",0.902,"Imidazole alkaloids",0.19,"Benzenoids",0.911,NA,NA,NA,NA,NA,NA,"Benzenoids",0.911,"Organic compounds; Organoheterocyclic compounds; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",299.128,1958,32.637,852612433345354240,852601223937130624,852601223937130624,"933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36530000,36530000,2245000,5894000,566300,3966000,4330000,7840000,700400,1785000,1785000,3733000,589600,2429000,564700,1563000,1850000,3161000,613600,1610000,919700,3143000,3383000,3185000,1715000,792800
1,"C15H12N3O5","[M - H]-","C15H11N3O5-","Alkaloids",0.992,"Anthranilic acid alkaloids",0.824,"Quinoline alkaloids",0.244,"Organoheterocyclic compounds",1,"Pyridines and derivatives",0.967,"Phenylpyridines",0.611,NA,NA,"Phenylpyridines",0.611,"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Lactams; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridinones; Pyranopyridines; Hydropyridines; Benzene and substituted derivatives; Phenylpyridines; Phenol ethers; Benzenoids; Primary amines; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",313.071,1958,32.637,852612443713675776,852601224025211008,852601224025211008,"936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2515000,NA,NA,138700,NA,870400,2515000,518500,NA,28120,38190,NA,285800,NA,NA,NA,91810,341500,NA,NA,NA,NA,NA,1204,NA,NA
1,"C16H28N3O3","[M - H]-","C16H27N3O3-","Alkaloids",0.87,"Histidine alkaloids",0.584,"Imidazole alkaloids",0.587,"Lipids and lipid-like molecules",0.943,"Fatty Acyls",0.957,"Fatty acids and conjugates",0.977,"Medium-chain fatty acids",0.808,"Medium-chain fatty acids",0.808,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Guanidines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Medium-chain fatty acids; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",309.206,1962,32.708,852612427313944448,852601224058765440,852601224058765440,"937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1448000,130400,512900,406300,372200,48930,19760,473500,567300,113000,351600,446000,127400,1104,723600,89430,60630,604800,1448000,55200,188300,403400,565500,437500,564900,413400
1,"C15H35N7O3","[M - H]-","C15H34N7O3-","Alkaloids",0.752,"Nucleosides",0.252,"Imidazole alkaloids",0.1,"Organic acids and derivatives",0.954,"Carboxylic acids and derivatives",0.917,"Amino acids, peptides, and analogues",0.793,"Amino acids and derivatives",0.786,"Amino acids and derivatives",0.786,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",360.274,1965,32.75,852612444376376064,852601224088125568,852601224088125568,"938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7012000,876800,2219000,2776000,1042000,2185000,7012000,2458000,3126000,3203000,3307000,2653000,1860000,3074000,174300,395000,1062000,6302000,310400,5403000,3708000,3697000,2157000,1612000,2444000,2442000
