formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
6	C19H21F2N3O4	[M + Na]+	C19H21F2N3NaO4+	0.000	0.000	45.515	42.112	3.402	19	0.877	-4.642	4.642	-2.219		416.138	1082	18.026	832320979625695101	832319786052438140	832319786052438139	2008	
7	C14H21F4N5O3S	[M + H]+	C14H22F4N5O3S+	0.000	0.000	43.657	34.256	9.401	17	0.955	-5.769	5.769	2.187		416.138	1082	18.026	832320979625695102	832319786052438140	832319786052438139	2008	
8	C20H28NO4P	[M + K]+	C20H28KNO4P+	0.000	0.000	43.421	36.760	6.661	19	0.877	-4.642	4.642	-1.065		416.138	1082	18.026	832320979625695103	832319786052438140	832319786052438139	2008	
9	C21H20FN2O6	[M + H]+	C21H21FN2O6+	0.000	0.000	43.108	39.425	3.683	16	0.543	-5.568	5.568	1.187		416.138	1082	18.026	832320979625695104	832319786052438140	832319786052438139	2008	
10	C19H24FN3O4	[M + K]+	C19H24FKN3O4+	0.000	0.000	42.812	35.328	7.483	18	0.548	-5.043	5.379	0.162		416.138	1082	18.026	832320979625695105	832319786052438140	832319786052438139	2008	
1	C18H30N10O5	[M + Cl]-	C18H30ClN10O5-		0.569	43.511	35.244	8.266	13	0.321	1.589	2.010	-0.031		501.209	1082	18.030	832320968577898005	832319723125287849	832319723125287848	541	
2	C23H30N6O7	[M - H]-	C23H29N6O7-		0.133	42.056	39.234	2.822	14	0.366	1.251	1.520	-1.737		501.209	1082	18.030	832320968577898006	832319723125287849	832319723125287848	541	
3	C23H28N6O6	[M + H2O - H]-	C23H29N6O7-		0.133	42.056	39.234	2.822	12	0.298	1.520	2.360	-1.737		501.209	1082	18.030	832320968577898007	832319723125287849	832319723125287848	541	
4	C22H28N6O5	[M + CH2O2 - H]-	C23H29N6O7-		0.133	42.056	39.234	2.822	11	0.295	0.891	1.187	-1.737		501.209	1082	18.030	832320968577898008	832319723125287849	832319723125287848	541	
5	C18H31ClN10O5	[M - H]-	C18H30ClN10O5-		0.011	39.538	31.272	8.266	15	0.946	1.589	2.010	-0.031		501.209	1082	18.030	832320968577898009	832319723125287849	832319723125287848	541	
6	C18H29ClN10O4	[M + H2O - H]-	C18H30ClN10O5-		0.011	39.538	31.272	8.266	13	0.877	2.010	2.679	-0.031		501.209	1082	18.030	832320968577898010	832319723125287849	832319723125287848	541	
7	C17H29ClN10O3	[M + CH2O2 - H]-	C18H30ClN10O5-		0.011	39.538	31.272	8.266	12	0.874	1.251	1.520	-0.031		501.209	1082	18.030	832320968577898011	832319723125287849	832319723125287848	541	
8	C17H34N6O9	[M + Cl]-	C17H34ClN6O9-		0.000	29.728	22.612	7.115	14	0.366	1.520	2.360	2.638		501.209	1082	18.030	832320968577898012	832319723125287849	832319723125287848	541	
9	C20H33F3N4O5	[M + Cl]-	C20H33ClF3N4O5-		0.000	28.434	19.547	8.887	13	0.321	1.385	1.940	-0.511		501.209	1082	18.030	832320968577898013	832319723125287849	832319723125287848	541	
10	C21H29F3N6O5	[M - H]-	C21H28F3N6O5-		0.000	24.501	21.865	2.636	13	0.321	1.940	2.679	3.140		501.209	1082	18.030	832320968577898014	832319723125287849	832319723125287848	541	
1	C21H36O11	[M + H3N + H]+	C21H40NO11+	0.652	0.500	93.993	85.631	8.362	27	0.994	-6.761	6.761	2.058		482.261	1082	18.032	832320962265470240	832319786899687658	832319786899687657	2030	
2	C21H39NO11	[M + H]+	C21H40NO11+	0.348	0.500	93.993	85.631	8.362	27	0.994	-6.761	6.761	2.058		482.261	1082	18.032	832320962265470239	832319786899687658	832319786899687657	2030	
3	C22H35N5O7	[M + H]+	C22H36N5O7+	0.000	0.000	86.883	78.647	8.236	28	0.997	-6.872	6.872	-0.715		482.261	1082	18.032	832320962265470241	832319786899687658	832319786899687657	2030	
4	C22H32N4O7	[M + H3N + H]+	C22H36N5O7+	0.000	0.000	86.883	78.647	8.236	28	0.997	-6.872	6.872	-0.715		482.261	1082	18.032	832320962265470242	832319786899687658	832319786899687657	2030	
5	C19H37N4O10	[M + H]+	C19H38N4O10+	0.000	0.000	82.963	75.848	7.115	27	0.994	-6.761	6.761	4.842		482.261	1082	18.032	832320962265470243	832319786899687658	832319786899687657	2030	
6	C19H34N3O10	[M + H3N + H]+	C19H38N4O10+	0.000	0.000	82.963	75.848	7.115	27	0.994	-6.761	6.761	4.842		482.261	1082	18.032	832320962265470244	832319786899687658	832319786899687657	2030	
7	C24H37N2O8	[M + H]+	C24H38N2O8+	0.000	0.000	78.143	70.826	7.317	25	0.982	-6.780	6.780	-3.499		482.261	1082	18.032	832320962265470245	832319786899687658	832319786899687657	2030	
8	C24H34NO8	[M + H3N + H]+	C24H38N2O8+	0.000	0.000	78.143	70.826	7.317	25	0.982	-6.780	6.780	-3.499		482.261	1082	18.032	832320962265470246	832319786899687658	832319786899687657	2030	
9	C20H37N5O7	[M + Na]+	C20H37N5NaO7+	0.000	0.000	75.748	68.421	7.327	27	0.994	-6.761	6.761	4.273		482.261	1082	18.032	832320962265470247	832319786899687658	832319786899687657	2030	
10	C25H37N3O5	[M + Na]+	C25H37N3NaO5+	0.000	0.000	74.437	67.949	6.488	24	0.969	-6.782	6.782	-4.068		482.261	1082	18.032	832320962265470248	832319786899687658	832319786899687657	2030	
1	C28H34N2O11	[M + H]+	C28H35N2O11+	1.000	1.000	182.719	174.019	8.701	56	0.991	-2.912	2.912	2.214		575.225	1082	18.032	832321271800924528	832319787046488318	832319787046488317	2034	
2	C24H36N6O8	[M + K]+	C24H36KN6O8+	0.000	0.000	169.406	166.761	2.645	56	0.991	-2.912	3.013	3.807		575.225	1082	18.032	832321271800924529	832319787046488318	832319787046488317	2034	
3	C29H36N4O6	[M + K]+	C29H36KN4O6+	0.000	0.000	166.026	163.622	2.403	55	0.965	-3.013	3.013	-3.187		575.225	1082	18.032	832321271800924530	832319787046488318	832319787046488317	2034	
4	C32H32N4O5	[M + Na]+	C32H32N4NaO5+	0.000	0.000	163.898	156.791	7.107	56	0.991	-3.037	3.037	-2.922		575.225	1082	18.032	832321271800924531	832319787046488318	832319787046488317	2034	
5	C26H38N3O9	[M + K]+	C26H38KN3O9+	0.000	0.000	163.772	160.632	3.141	56	0.991	-2.912	2.912	1.473		575.225	1082	18.032	832321271800924532	832319787046488318	832319787046488317	2034	
6	C30H31F3N4O3	[M + Na]+	C30H31F3N4NaO3+	0.000	0.000	159.068	150.851	8.217	56	0.991	-3.050	3.050	1.328		575.225	1082	18.032	832321271800924533	832319787046488318	832319787046488317	2034	
7	C27H35F3N4O4	[M + K]+	C27H35F3KN4O4+	0.000	0.000	156.769	152.689	4.079	57	0.995	-4.199	4.199	1.063		575.225	1082	18.032	832321271800924534	832319787046488318	832319787046488317	2034	
8	C27H35F3N4O3S	[M + Na]+	C27H35F3N4NaO3S+	0.000	0.000	150.276	144.368	5.908	55	0.965	-3.242	3.242	-4.533		575.225	1082	18.032	832321271800924535	832319787046488318	832319787046488317	2034	
9	C29H30N6O7	[M + H]+	C29H31N6O7+	0.000	0.000	121.953	113.285	8.668	55	0.983	-2.962	2.962	-0.111		575.225	1082	18.032	832321271800924536	832319787046488318	832319787046488317	2034	
10	C24H30F4N6O6	[M + H]+	C24H31F4N6O6+	0.000	0.000	119.349	112.064	7.285	55	0.983	-2.962	2.962	2.152		575.225	1082	18.032	832321271800924537	832319787046488318	832319787046488317	2034	
1	C15H30N3O8	[M - H]-	C15H29N3O8-		0.200	59.997	54.227	5.770	8	0.687	3.320	4.803	-0.036		379.196	1082	18.039	832321275676462343	832319722928155536	832319722928155535	536	
2	C16H30N3O10	[M - CO2 - H]-	C15H29N3O8-		0.200	59.997	54.227	5.770	8	0.687	3.320	4.803	-116008.193		379.196	1082	18.039	832321275676462344	832319722928155536	832319722928155535	536	
3	C16H32N3O11	[M - CH2O3 - H]-	C15H29N3O8-		0.200	59.997	54.227	5.770	8	0.687	3.320	4.803	-163504.909		379.196	1082	18.039	832321275676462345	832319722928155536	832319722928155535	536	
4	C15H28N3O7	[M + H2O - H]-	C15H29N3O8-		0.200	59.997	54.227	5.770	8	0.687	3.320	4.803	-0.036		379.196	1082	18.039	832321275676462346	832319722928155536	832319722928155535	536	
5	C14H28N3O6	[M + CH2O2 - H]-	C15H29N3O8-		0.200	59.997	54.227	5.770	7	0.321	4.187	4.187	-0.036		379.196	1082	18.039	832321275676462347	832319722928155536	832319722928155535	536	
6	C13H28N6O7	[M - H]-	C13H27N6O7-		0.000	50.325	46.362	3.962	8	0.687	3.320	3.320	3.505		379.196	1082	18.039	832321275676462348	832319722928155536	832319722928155535	536	
7	C14H28N6O9	[M - CO2 - H]-	C13H27N6O7-		0.000	50.325	46.362	3.962	8	0.687	3.320	3.320	-116004.652		379.196	1082	18.039	832321275676462349	832319722928155536	832319722928155535	536	
8	C14H30N6O10	[M - CH2O3 - H]-	C13H27N6O7-		0.000	50.325	46.362	3.962	8	0.687	3.320	3.320	-163501.368		379.196	1082	18.039	832321275676462350	832319722928155536	832319722928155535	536	
9	C13H26N6O6	[M + H2O - H]-	C13H27N6O7-		0.000	50.325	46.362	3.962	8	0.687	3.320	3.320	3.505		379.196	1082	18.039	832321275676462351	832319722928155536	832319722928155535	536	
10	C12H26N6O5	[M + CH2O2 - H]-	C13H27N6O7-		0.000	50.325	46.362	3.962	7	0.321	4.187	4.187	3.505		379.196	1082	18.039	832321275676462352	832319722928155536	832319722928155535	536	
1	C25H40O9Si	[M - H]-	C25H39O9Si-		0.333	71.097	71.097	0.000	12	0.748	-10.144	10.144	2.576		511.238	1083	18.048	832321281095504121	832319723381140428	832319723381140427	548	
2	C25H38O8Si	[M + H2O - H]-	C25H39O9Si-		0.333	71.097	71.097	0.000	10	0.697	-9.264	9.264	2.576		511.238	1083	18.048	832321281095504122	832319723381140428	832319723381140427	548	
3	C24H38O7Si	[M + CH2O2 - H]-	C25H39O9Si-		0.333	71.097	71.097	0.000	11	0.229	-10.455	10.455	2.576		511.238	1083	18.048	832321281095504123	832319723381140428	832319723381140427	548	
4	C27H33FN4O5	[M - H]-	C27H32FN4O5-		0.001	65.060	64.848	0.212	20	0.911	2.259	2.259	3.869		511.238	1083	18.048	832321281095504124	832319723381140428	832319723381140427	548	
5	C27H31FN4O4	[M + H2O - H]-	C27H32FN4O5-		0.001	65.060	64.848	0.212	18	0.881	2.530	2.530	3.869		511.238	1083	18.048	832321281095504125	832319723381140428	832319723381140427	548	
6	C26H31FN4O3	[M + CH2O2 - H]-	C27H32FN4O5-		0.001	65.060	64.848	0.212	14	0.309	1.458	1.458	3.869		511.238	1083	18.048	832321281095504126	832319723381140428	832319723381140427	548	
7	C27H36N4O4S	[M - H]-	C27H35N4O4S-		0.000	61.685	61.685	0.000	18	0.883	2.530	2.876	-0.489		511.238	1083	18.048	832321281095504127	832319723381140428	832319723381140427	548	
8	C27H34N4O3S	[M + H2O - H]-	C27H35N4O4S-		0.000	61.685	61.685	0.000	15	0.765	3.599	3.599	-0.489		511.238	1083	18.048	832321281095504128	832319723381140428	832319723381140427	548	
9	C26H34N4O2S	[M + CH2O2 - H]-	C27H35N4O4S-		0.000	61.685	61.685	0.000	12	0.281	1.953	1.953	-0.489		511.238	1083	18.048	832321281095504129	832319723381140428	832319723381140427	548	
10	C18H36N6O11	[M - H]-	C18H35N6O11-		0.000	54.212	51.685	2.528	22	0.932	1.953	2.259	2.485		511.238	1083	18.048	832321281095504130	832319723381140428	832319723381140427	548	
1	C36H36O18	[M - H]-	C36H35O18-		0.200	51.885	51.492	0.393	14	0.318	-3.315	3.315	-1.838		755.182	1084	18.064	832321034482998675	832319723351780295	832319723351780294	547	
2	C36H38O19	[M - H2O - H]-	C36H35O18-		0.200	51.885	51.492	0.393	14	0.318	-3.315	3.315	-23851.157		755.182	1084	18.064	832321034482998676	832319723351780295	832319723351780294	547	
3	C37H38O21	[M - CH2O3 - H]-	C36H35O18-		0.200	51.885	51.492	0.393	14	0.318	-3.315	3.315	-82101.828		755.182	1084	18.064	832321034482998677	832319723351780295	832319723351780294	547	
4	C36H34O17	[M + H2O - H]-	C36H35O18-		0.200	51.885	51.492	0.393	12	0.309	-3.315	3.315	-1.838		755.182	1084	18.064	832321034482998678	832319723351780295	832319723351780294	547	
5	C35H34O16	[M + CH2O2 - H]-	C36H35O18-		0.200	51.885	51.492	0.393	14	0.318	-3.315	3.315	-1.838		755.182	1084	18.064	832321034482998679	832319723351780295	832319723351780294	547	
6	C33H28N10O12	[M - H]-	C33H27N10O12-		0.000	31.934	29.334	2.600	17	0.811	-0.438	0.721	-0.053		755.182	1084	18.064	832321034482998680	832319723351780295	832319723351780294	547	
7	C33H30N10O13	[M - H2O - H]-	C33H27N10O12-		0.000	31.934	29.334	2.600	17	0.811	-0.438	0.721	-23849.372		755.182	1084	18.064	832321034482998681	832319723351780295	832319723351780294	547	
8	C34H30N10O15	[M - CH2O3 - H]-	C33H27N10O12-		0.000	31.934	29.334	2.600	17	0.811	-0.438	0.721	-82100.043		755.182	1084	18.064	832321034482998682	832319723351780295	832319723351780294	547	
9	C33H26N10O11	[M + H2O - H]-	C33H27N10O12-		0.000	31.934	29.334	2.600	15	0.802	-0.438	0.721	-0.053		755.182	1084	18.064	832321034482998683	832319723351780295	832319723351780294	547	
10	C32H26N10O10	[M + CH2O2 - H]-	C33H27N10O12-		0.000	31.934	29.334	2.600	17	0.811	-0.438	0.721	-0.053		755.182	1084	18.064	832321034482998684	832319723351780295	832319723351780294	547	
1	C15H10O7	[M + H]+	C15H11O7+	1.000	1.000	116.305	112.674	3.631	38	0.911	-3.983	3.983	2.016		303.051	1084	18.064	832321301291079479	832319786861938917	832319786861938916	2029	
2	C13H12O7	[M + Na]+	C13H12NaO7+	0.000	0.000	96.765	95.080	1.685	35	0.819	-4.111	4.316	9.954		303.051	1084	18.064	832321301291079480	832319786861938917	832319786861938916	2029	
3	C16H10NO4	[M + Na]+	C16H10NNaO4+	0.000	0.000	91.824	88.277	3.546	37	0.907	-4.316	4.316	1.110		303.051	1084	18.064	832321301291079481	832319786861938917	832319786861938916	2029	
4	C13H14NO5	[M + K]+	C13H14KNO5+	0.000	0.000	86.384	86.384	0.000	34	0.875	-3.860	3.860	0.608		303.051	1084	18.064	832321301291079482	832319786861938917	832319786861938916	2029	
5	C11H12N4O4	[M + K]+	C11H12KN4O4+	0.000	0.000	86.087	86.087	0.000	36	0.892	-2.632	3.537	5.039		303.051	1084	18.064	832321301291079483	832319786861938917	832319786861938916	2029	
6	C14H8N4O3	[M + Na]+	C14H8N4NaO3+	0.000	0.000	79.599	76.948	2.651	34	0.894	-3.692	3.860	5.541		303.051	1084	18.064	832321301291079484	832319786861938917	832319786861938916	2029	
7	C10H13F3O5S	[M + H]+	C10H14F3O5S+	0.000	0.000	77.097	75.386	1.711	34	0.689	-3.773	3.983	-1.042		303.051	1084	18.064	832321301291079485	832319786861938917	832319786861938916	2029	
8	C10H16O7S	[M + Na]+	C10H16NaO7S+	0.000	0.000	74.939	73.167	1.773	30	0.576	-4.303	4.533	-1.170		303.051	1084	18.064	832321301291079486	832319786861938917	832319786861938916	2029	
9	C9H11N4O6P	[M + H]+	C9H12N4O6P+	0.000	0.000	71.673	71.335	0.338	33	0.878	-1.531	3.399	5.421		303.051	1084	18.064	832321301291079487	832319786861938917	832319786861938916	2029	
10	C12H14O7S	[M + H]+	C12H15O7S+	0.000	0.000	69.285	67.801	1.484	30	0.655	-4.077	4.077	-9.108		303.051	1084	18.064	832321301291079488	832319786861938917	832319786861938916	2029	
1	C9H8O3	[M + H]+	C9H9O3+	1.000	1.000	152.269	148.978	3.291	30	0.846	-5.493	5.493	1.329		165.055	1085	18.085	832321040522796632	832319786790635739	832319786790635738	2027	
2	C4H7FN3O3	[M + H]+	C4H8FN3O3+	0.000	0.000	110.430	110.430	0.000	28	0.836	-3.841	3.841	2.540		165.055	1085	18.085	832321040522796633	832319786790635739	832319786790635738	2027	
3	C7H12NO	[M + K]+	C7H12KNO+	0.000	0.000	101.700	99.067	2.632	21	0.578	-5.849	5.849	-1.255		165.055	1085	18.085	832321040522796634	832319786790635739	832319786790635738	2027	
4	C6H9FO4	[M + H]+	C6H10FO4+	0.000	0.000	100.799	99.606	1.193	15	0.388	-6.212	6.212	-5.595		165.055	1085	18.085	832321040522796635	832319786790635739	832319786790635738	2027	
5	C7H6N3O2	[M + H]+	C7H7N3O2+	0.000	0.000	91.761	90.287	1.474	29	0.889	-3.985	5.910	9.464		165.055	1085	18.085	832321040522796636	832319786790635739	832319786790635738	2027	
6	C5H11NO3P	[M + H]+	C5H12NO3P+	0.000	0.000	87.983	86.834	1.149	26	0.707	-8.579	8.579	-0.553		165.055	1085	18.085	832321040522796637	832319786790635739	832319786790635738	2027	
7	C6H11ClNO2	[M + H]+	C6H12ClNO2+	0.000	0.000	51.824	49.877	1.948	17	0.411	-6.514	6.514	-1.622		165.055	1085	18.085	832321040522796638	832319786790635739	832319786790635738	2027	
8	C3H9N4O2P	[M + H]+	C3H10N4O2P+	0.000	0.000	48.787	48.787	0.000	25	0.789	-6.879	7.488	7.582		165.055	1085	18.085	832321040522796639	832319786790635739	832319786790635738	2027	
9	C8H12Si2	[M + H]+	C8H13Si2+	0.000	0.000	39.473	39.473	0.000	15	0.373	-6.412	6.412	-1.151		165.055	1085	18.085	832321040522796640	832319786790635739	832319786790635738	2027	
10	C7H10F2S	[M + H]+	C7H11F2S+	0.000	0.000	34.249	31.648	2.601	14	0.367	-6.368	6.368	2.640		165.055	1085	18.085	832321040522796641	832319786790635739	832319786790635738	2027	
1	C23H19N5O6	[M - H]-	C23H18N5O6-		0.318	42.750	39.020	3.730	15	0.848	-0.895	2.948	1.919		460.127	1085	18.091	832320985887791169	832319722965904277	832319722965904276	537	
2	C23H17N5O5	[M + H2O - H]-	C23H18N5O6-		0.318	42.750	39.020	3.730	14	0.841	-1.706	3.229	1.919		460.127	1085	18.091	832320985887791170	832319722965904277	832319722965904276	537	
3	C22H17N5O4	[M + CH2O2 - H]-	C23H18N5O6-		0.318	42.750	39.020	3.730	13	0.791	-0.895	2.528	1.919		460.127	1085	18.091	832320985887791171	832319722965904277	832319722965904276	537	
4	C15H23N7O8S	[M - H]-	C15H22N7O8S-		0.010	39.326	30.447	8.879	15	0.954	-0.300	2.425	3.336		460.127	1085	18.091	832320985887791172	832319722965904277	832319722965904276	537	
5	C15H21N7O7S	[M + H2O - H]-	C15H22N7O8S-		0.010	39.326	30.447	8.879	14	0.947	-0.292	2.471	3.336		460.127	1085	18.091	832320985887791173	832319722965904277	832319722965904276	537	
6	C14H21N7O6S	[M + CH2O2 - H]-	C15H22N7O8S-		0.010	39.326	30.447	8.879	14	0.935	-0.292	2.471	3.336		460.127	1085	18.091	832320985887791174	832319722965904277	832319722965904276	537	
7	C17H22F3N5O5Si	[M - H]-	C17H21F3N5O5Si-		0.004	38.307	29.397	8.910	14	0.946	-0.527	2.606	0.405		460.127	1085	18.091	832320985887791175	832319722965904277	832319722965904276	537	
8	C17H20F3N5O4Si	[M + H2O - H]-	C17H21F3N5O5Si-		0.004	38.307	29.397	8.910	13	0.939	-0.300	2.684	0.405		460.127	1085	18.091	832320985887791176	832319722965904277	832319722965904276	537	
9	C16H20F3N5O3Si	[M + CH2O2 - H]-	C17H21F3N5O5Si-		0.004	38.307	29.397	8.910	11	0.483	-0.753	2.528	0.405		460.127	1085	18.091	832320985887791177	832319722965904277	832319722965904276	537	
10	C15H23F4N5O5S	[M - H]-	C15H22F4N5O5S-		0.000	36.182	27.242	8.939	14	0.946	0.986	1.904	-2.578		460.127	1085	18.091	832320985887791178	832319722965904277	832319722965904276	537	
1	C30H35FN4O6S	[M - H]-	C30H34FN4O6S-		0.191	30.575	26.902	3.673	26	0.817	-1.472	1.976	-2.725		597.217	1085	18.092	832321057945935869	832319723276282813	832319723276282812	545	
2	C30H37FN4O7S	[M - H2O - H]-	C30H34FN4O6S-		0.191	30.575	26.902	3.673	26	0.817	-1.472	1.976	-30160.202		597.217	1085	18.092	832321057945935870	832319723276282813	832319723276282812	545	
3	C31H37FN4O9S	[M - CH2O3 - H]-	C30H34FN4O6S-		0.191	30.575	26.902	3.673	26	0.817	-1.472	1.976	-103818.206		597.217	1085	18.092	832321057945935871	832319723276282813	832319723276282812	545	
4	C30H33FN4O5S	[M + H2O - H]-	C30H34FN4O6S-		0.191	30.575	26.902	3.673	23	0.691	-1.600	2.051	-2.725		597.217	1085	18.092	832321057945935872	832319723276282813	832319723276282812	545	
5	C29H33FN4O4S	[M + CH2O2 - H]-	C30H34FN4O6S-		0.191	30.575	26.902	3.673	24	0.794	-1.563	2.062	-2.725		597.217	1085	18.092	832321057945935873	832319723276282813	832319723276282812	545	
6	C28H38O14	[M - H]-	C28H37O14-		0.008	27.352	20.939	6.414	14	0.535	-1.763	2.725	-2.762		597.217	1085	18.092	832321057945935874	832319723276282813	832319723276282812	545	
7	C28H40O15	[M - H2O - H]-	C28H37O14-		0.008	27.352	20.939	6.414	14	0.535	-1.763	2.725	-30160.239		597.217	1085	18.092	832321057945935875	832319723276282813	832319723276282812	545	
8	C29H40O17	[M - CH2O3 - H]-	C28H37O14-		0.008	27.352	20.939	6.414	14	0.535	-1.763	2.725	-103818.243		597.217	1085	18.092	832321057945935876	832319723276282813	832319723276282812	545	
9	C28H36O13	[M + H2O - H]-	C28H37O14-		0.008	27.352	20.939	6.414	13	0.474	-1.662	2.710	-2.762		597.217	1085	18.092	832321057945935877	832319723276282813	832319723276282812	545	
10	C27H36O12	[M + CH2O2 - H]-	C28H37O14-		0.008	27.352	20.939	6.414	14	0.535	-1.763	2.725	-2.762		597.217	1085	18.092	832321057945935878	832319723276282813	832319723276282812	545	
1	C11H14O5	[M - H2O + H]+	C11H13O4+	0.800	0.333	331.980	328.734	3.245	57	0.978	-2.090	2.134	-86139.947		209.081	1086	18.099	832320999292786895	832319786639640775	832319786635446470	2023	
2	C11H12O4	[M + H]+	C11H13O4+	0.200	0.333	331.980	328.734	3.245	57	0.978	-2.090	2.134	1.553		209.081	1086	18.099	832320999292786894	832319786639640775	832319786635446470	2023	
3	C11H16O6	[M - H4O2 + H]+	C11H13O4+	0.000	0.333	331.980	328.734	3.245	57	0.978	-2.090	2.134	-172281.447		209.081	1086	18.099	832320999292786896	832319786639640775	832319786635446470	2023	
4	C8H15ClNO3	[M + H]+	C8H16ClNO3+	0.000	0.000	274.240	274.240	0.000	55	0.955	-3.324	3.324	-0.777		209.081	1086	18.099	832320999292786897	832319786639640775	832319786635446470	2023	
5	C8H17ClNO4	[M - H2O + H]+	C8H16ClNO3+	0.000	0.000	274.240	274.240	0.000	55	0.955	-3.324	3.324	-86142.277		209.081	1086	18.099	832320999292786898	832319786639640775	832319786635446470	2023	
6	C8H19ClNO5	[M - H4O2 + H]+	C8H16ClNO3+	0.000	0.000	274.240	274.240	0.000	55	0.955	-3.324	3.324	-172283.777		209.081	1086	18.099	832320999292786899	832319786639640775	832319786635446470	2023	
7	C9H16NO2	[M + K]+	C9H16KNO2+	0.000	0.000	265.517	265.517	0.000	56	0.961	-2.831	2.831	-0.487		209.081	1086	18.099	832320999292786900	832319786639640775	832319786635446470	2023	
8	C7H15NO4P	[M + H]+	C7H16NO4P+	0.000	0.000	240.782	238.896	1.886	54	0.949	-3.386	3.386	0.067		209.081	1086	18.099	832320999292786901	832319786639640775	832319786635446470	2023	
9	C7H17NO5P	[M - H2O + H]+	C7H16NO4P+	0.000	0.000	240.782	238.896	1.886	54	0.949	-3.386	3.386	-86141.433		209.081	1086	18.099	832320999292786902	832319786639640775	832319786635446470	2023	
10	C7H19NO6P	[M - H4O2 + H]+	C7H16NO4P+	0.000	0.000	240.782	238.896	1.886	54	0.949	-3.386	3.386	-172282.933		209.081	1086	18.099	832320999292786903	832319786639640775	832319786635446470	2023	
1	C22H32N10O7	[M - H]-	C22H31N10O7-		0.250	63.089	55.409	7.680	17	0.955	0.974	2.205	-0.287		547.238	1086	18.101	832321006179834322	832319723087539108	832319723083344803	540	
2	C22H34N10O8	[M - H2O - H]-	C22H31N10O7-		0.250	63.089	55.409	7.680	17	0.955	0.974	2.205	-32912.038		547.238	1086	18.101	832321006179834323	832319723087539108	832319723083344803	540	
3	C22H30N10O6	[M + H2O - H]-	C22H31N10O7-		0.250	63.089	55.409	7.680	16	0.945	0.806	1.668	-0.287		547.238	1086	18.101	832321006179834324	832319723087539108	832319723083344803	540	
